what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1405746775677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405746776072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405746781665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405746781844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1405746782138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405746783456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405746784362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405746786898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405746794918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405746818687
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1405746818711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405746822824
